SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s022935,-0.20252888983628317,0.009927568438048463,8.768193348452515e-4,0.017141692487638055,-0.02134402591319071,Bray--Curtis
s027482,-0.04823926604787024,0.024129163581768934,0.052360000577169795,-0.061723319759587024,0.025610798000716528,Bray--Curtis
s025022,0.2400408334398823,-0.19057583585163293,0.13570112040639423,0.35282127182970524,0.15916380301032637,Bray--Curtis
s027499,0.3704504402355426,-0.0869789313909369,-0.0033938652945247794,0.1154792921196341,-0.06497237149427434,Bray--Curtis
s029687,-0.03735675997538921,-0.12024256148430273,3.7036335165583343e-4,-0.021685268130321875,-0.1362306682771295,Bray--Curtis
s027431,0.5196807863115747,-0.3463338375287467,0.06386829362779045,0.504608968016967,0.04999527842318645,Bray--Curtis
s024033,-0.1518153154822755,-0.0065738372614351955,-0.04042827930206566,-0.0037490191193865533,0.02972036455502793,Bray--Curtis
s021761,-0.21722796649863155,0.009288399270657664,-0.024841182928270533,0.04393884766479512,-0.010509273190732518,Bray--Curtis
s026893,0.06761171994027781,-0.1530382583343879,0.10133255750625123,0.27806955035339753,0.12797781036666409,Bray--Curtis
s028420,-0.19783552854856462,8.91181713096724e-4,-0.019537252078017587,0.034384482237031395,-0.03735680035763928,Bray--Curtis
s028266,-0.20500332028591156,0.004279109772913232,-0.023208997196074502,0.03918786595560516,-0.008198784796966107,Bray--Curtis
s026782,0.0131684088701344,0.08048683073873347,-0.15353155898644974,-0.041745925826812136,-0.031512302916317965,Bray--Curtis
s022581,0.02309450906370688,-0.05339584008542284,-0.06056511819596595,-0.15466329756834366,0.14797808353222555,Bray--Curtis
